"year","state_fips","vera_total_pop_15to64","vera_female_pop_15to64","vera_male_pop_15to64","vera_aapi_pop_15to64","vera_black_pop_15to64","vera_latine_pop_15to64","vera_native_pop_15to64","vera_white_pop_15to64","vera_aapi_female_pop_15to64","vera_black_female_pop_15to64","vera_latine_female_pop_15to64","vera_native_female_pop_15to64","vera_white_female_pop_15to64","vera_aapi_male_pop_15to64","vera_black_male_pop_15to64","vera_latine_male_pop_15to64","vera_native_male_pop_15to64","vera_white_male_pop_15to64","vera_total_incarceration","vera_total_incarceration_rate","vera_total_jail_pop","vera_female_jail_pop","vera_male_jail_pop","vera_aapi_jail_pop","vera_black_jail_pop","vera_native_jail_pop","vera_white_jail_pop","vera_total_jail_pretrial","vera_total_jail_from_prison","vera_total_jail_adm","vera_total_jail_dis","vera_total_jail_pop_rate","vera_female_jail_pop_rate","vera_male_jail_pop_rate","vera_aapi_jail_pop_rate","vera_black_jail_pop_rate","vera_latine_jail_pop_rate","vera_native_jail_pop_rate","vera_white_jail_pop_rate","vera_total_jail_adm_rate","vera_total_jail_dis_rate","vera_total_jail_pretrial_rate","vera_total_prison_pop","vera_female_prison_pop","vera_male_prison_pop","vera_aapi_prison_pop","vera_black_prison_pop","vera_latine_prison_pop","vera_native_prison_pop","vera_white_prison_pop","vera_aapi_female_prison_pop","vera_black_female_prison_pop","vera_latine_female_prison_pop","vera_native_female_prison_pop","vera_white_female_prison_pop","vera_aapi_male_prison_pop","vera_black_male_prison_pop","vera_latine_male_prison_pop","vera_native_male_prison_pop","vera_white_male_prison_pop","vera_total_prison_adm","vera_female_prison_adm","vera_male_prison_adm","vera_aapi_prison_adm","vera_black_prison_adm","vera_latine_prison_adm","vera_native_prison_adm","vera_white_prison_adm","vera_aapi_female_prison_adm","vera_black_female_prison_adm","vera_latine_female_prison_adm","vera_native_female_prison_adm","vera_white_female_prison_adm","vera_aapi_male_prison_adm","vera_black_male_prison_adm","vera_latine_male_prison_adm","vera_native_male_prison_adm","vera_white_male_prison_adm","vera_total_prison_pop_rate","vera_female_prison_pop_rate","vera_male_prison_pop_rate","vera_aapi_prison_pop_rate","vera_black_prison_pop_rate","vera_latine_prison_pop_rate","vera_native_prison_pop_rate","vera_white_prison_pop_rate","vera_aapi_female_prison_pop_rate","vera_black_female_prison_pop_rate","vera_latine_female_prison_pop_rate","vera_native_female_prison_pop_rate","vera_white_female_prison_pop_rate","vera_aapi_male_prison_pop_rate","vera_black_male_prison_pop_rate","vera_latine_male_prison_pop_rate","vera_native_male_prison_pop_rate","vera_white_male_prison_pop_rate","vera_total_prison_adm_rate","vera_female_prison_adm_rate","vera_male_prison_adm_rate","vera_aapi_prison_adm_rate","vera_black_prison_adm_rate","vera_latine_prison_adm_rate","vera_native_prison_adm_rate","vera_white_prison_adm_rate"
2017,"32",1943320,952628,990692,194347,193384,567914,19932,967743,105689,95993,275745,10325,464876,88658,97391,292169,9607,502867,21106.69,1086.115,7404.69,1238.35,5838.65,224.35,2042.73,119.55,3305.05,4323.79,31.94,148132.5,137708.87,381.03297,129.99303,589.35068,115.43785,1056.30766,242.78852,599.78928,341.52146,7622.65093,7086.26834,222.49501,13721,1280,12441,408,4196,2802,242,5931,0,288,144,21,767,408,3908,2658,221,5164,6472,1041,5431,169,1839,1073,88,2643,28,229,93,11,557,141,1610,980,77,2086,706.05973,134.36515,1255.78888,209.93378,2169.7762,493.38456,1214.12804,612.86933,0,300.02188,52.22216,203.38983,164.99023,460.19536,4012.69111,909.74744,2300.40595,1026.91169,333.03831,109.27665,548.20267,86.95786,950.95768,188.93706,441.5011,273.1097
2017,"33",912398,451365,461033,30685,15667,34623,2729,828694,15786,6783,16539,1325,410932,14899,8884,18084,1404,417762,4516,494.95944,1817,304,1467,21.02,200.02,7.42,1354.31,1155.63,33.53,23109.5,23519.52,199.14555,67.35126,318.19848,68.50253,1276.69624,628.02184,271.89447,163.42703,2532.83107,2577.76979,126.65854,2750,226,2524,19,130,92,3,2408,3,22,17,0,165,16,108,75,3,2243,1361,206,1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.40355,50.07034,547.46623,61.9195,829.76958,265.71932,109.93038,290.5777,19.00418,324.34026,102.78735,0,40.15263,107.38976,1215.66862,414.73125,213.67521,536.90857,149.16736,45.63934,250.52437,NA,NA,NA,NA,NA
2017,"34",6076287,3037969,3038318,638950,844783,1261096,11202,3320256,325573,439716,617194,5692,1649794,313377,405067,643902,5510,1670462,31558,519.36322,12060,994.32,10039.68,167.265,5189.24,21.87,2961.5,8699.95,213,129873.5,119754.79,198.47647,32.72976,330.43546,26.1781,614.26899,208.03967,195.23299,89.19493,2137.38258,1970.85473,143.17872,19585,774,18811,123,11997,3126,11,4185,11,378,72,3,310,112,11619,3054,8,3875,8936,518,8418,51,4974,1261,10,2372,3,194,28,1,261,48,4780,1233,9,2111,322.31855,25.47755,619.12545,19.25033,1420.12801,247.87962,98.19675,126.0445,3.37866,85.96458,11.6657,52.70555,18.79022,35.7397,2868.41436,474.29578,145.19056,231.97175,147.06349,17.05087,277.06119,7.98185,588.79026,99.99239,89.26977,71.44027
2017,"35",1345438,667168,678270,26031,31150,666632,128010,493660,14081,12884,331302,65766,243159,11951,18266,335330,62245,250501,14868.5,1105.10481,7592.5,1252.46,5782.04,25.56,346.02,786.53,1812.06,5416.08,819.06,123919.67,117066.76,564.31437,187.72783,852.46878,98.19062,1110.81862,565.55041,614.42856,367.0664,9210.35901,8701.01484,402.55144,7276,784,6492,35,512,4269,500,1798,2,39,436,55,222,33,473,3833,445,1576,3849,593,3256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.79043,117.51163,957.14096,134.45507,1643.65971,640.3833,390.59448,364.21829,14.20354,302.70102,131.60198,83.62984,91.29829,276.12752,2589.51057,1143.05311,714.91686,629.13921,286.07784,88.88316,480.04482,NA,NA,NA,NA,NA
2017,"36",13489535,6799386,6690149,1305417,2106505,2626600,49256,7401757,683553,1108171,1304729,25196,3677737,621864,998334,1321871,24060,3724020,74478.50762,552.12064,25019.50762,2720.86333,21970.97,390.115,10917.265,95.28667,8010.43833,16908.505,1637.52333,199377.58333,193355.715,185.47346,40.01631,328.40778,29.88432,518.26438,182.7606,193.4519,108.22347,1478.01672,1433.37569,125.34535,49461,2277,47184,245,23820,12027,406,12016,13,812,309,17,1086,232,23008,11718,389,10930,20733,1484,19249,87,9245,4390,208,5991,12,454,163,9,843,75,8791,4227,199,5148,366.66201,33.48832,705.27577,18.76795,1130.78298,457.89233,824.26506,162.33983,1.90183,73.27389,23.68308,67.47103,29.52903,37.30719,2304.63953,886.47077,1616.79135,293.50003,153.69692,21.8255,287.72154,6.66454,438.87862,167.13622,422.28358,80.94024
2017,"37",6707316,3379699,3327617,232404,1525290,606682,78973,4263967,119171,803606,285410,40699,2130813,113233,721684,321272,38274,2133154,56001,834.92413,19607,2928.6,17124.4,122.45,9172.42,325.98,8454.32,15900.88,1350.97,414097.93,386427.95,292.32259,86.65269,514.61451,52.68842,601.35581,184.21512,412.77399,198.27358,6173.82467,5761.29036,237.0677,36394,2841,33553,122,19042,1904,946,14248,7,781,70,113,1856,115,18261,1834,833,12392,18242,2228,16014,164,9252,678,397,8746,17,508,40,51,1751,147,8744,638,346,6995,542.60154,84.06074,1008.31917,52.49479,1248.41833,313.83822,1197.87776,334.14893,5.87391,97.18693,24.52612,277.6481,87.1029,101.5605,2530.33183,570.85585,2176.41219,580.92383,271.97168,65.92303,481.24529,70.56677,606.57318,111.75542,502.70346,205.11416
2017,"38",500906,236432,264474,10734,17666,18318,25117,429078,5270,7021,8047,12684,203415,5466,10645,10271,12433,225663,3241.33,647.09347,1518.33,278.01,1278.92,14.67,207.37,401.02,750.125,1141.575,6.34,45768.6,36302.56,303.11675,117.58561,483.57116,136.66853,1173.83675,743.17611,1596.60788,174.82253,9137.16346,7247.37975,227.90204,1723,199,1524,8,136,98,342,1133,1,5,10,60,122,7,131,88,282,1011,1604,300,1304,7,141,49,338,974,NA,13,3,102,148,7,128,46,236,826,343.97671,84.16796,576.23812,74.52953,769.84037,534.9929,1361.62758,264.05455,18.97533,71.21493,124.26991,473.0369,59.97591,128.0644,1230.62471,856.78123,2268.15732,448.01319,320.21976,126.88638,493.05414,65.21334,798.14333,267.49645,1345.70211,226.99835
2017,"39",7652488,3818352,3834136,213836,1023019,285788,20883,6108962,109463,525979,136668,10671,3035571,104373,497040,149120,10212,3073391,71811.6022,938.40856,20333.6022,3859.68341,16506.14122,56.52,6941.47024,18.22,12112.41268,12009.6878,686.99878,409807.76829,364290.38707,265.7123,101.08244,430.50484,26.43147,678.52799,222.01917,87.248,198.27284,5355.22262,4760.41762,156.93834,51478,4426,47052,68,23216,1365,84,26454,9,1119,39,5,3247,59,22097,1326,79,23207,21602,3071,18531,24,8082,485,34,12489,5,548,26,4,2458,19,7534,459,30,10031,672.69625,115.91388,1227.18652,31.80007,2269.36157,477.62677,402.24106,433.03592,8.22196,212.74614,28.53631,46.85596,106.96505,56.52803,4445.71865,889.21674,773.59969,755.09429,282.28728,80.42737,483.31619,11.22355,790.01465,169.70622,162.81186,204.43735
2017,"40",2532447,1250606,1281841,74087,218722,263076,242558,1734004,38325,107206,122061,122226,860791,35762,111516,141015,120335,873213,40650.88,1605.20161,12520.88,2476.98,10012.25333,147.98049,2358.8928,1275.04751,7008.83086,9211.51833,906.825,237051.17,225486.665,494.41824,198.06238,781.08387,199.7388,1078.48904,377.57593,525.66706,404.19923,9360.55799,8903.9046,363.73983,28143,3191,24952,110,7096,2055,3133,14529,11,464,166,565,1902,99,6632,1889,2568,12627,10244,1897,8347,45,2305,819,1558,5992,8,231,99,395,1194,37,2074,720,1163,4798,1111.2967,255.1563,1946.57528,148.47409,3244.30098,781.14309,1291.64983,837.88734,28.70189,432.8116,135.99757,462.25844,220.95956,276.83015,5947.12866,1339.5738,2134.04246,1446.03894,404.50995,151.68646,651.17281,60.7394,1053.84918,311.31688,642.3206,345.5586
2017,"41",2724753,1348387,1376366,166711,67875,356124,38985,2095058,88117,30242,168296,19590,1042142,78594,37633,187828,19395,1052916,21110.79,774.77812,5914.79,948,4838.79,80.31,489.18,156.37,4047.93,3657.15,173.62,183942.62,176966.73,217.07619,70.30623,351.56274,48.17319,720.70718,165.41991,401.10299,193.21327,6750.7998,6494.78063,134.21951,15218,1327,13891,234,1385,1857,433,11303,20,73,52,51,1131,214,1312,1805,382,10172,5579,776,4803,78,468,471,167,4013,8,43,22,28,634,70,425,449,139,3379,558.50934,98.41388,1009.2519,140.36266,2040.51565,521.44759,1110.6836,539.50774,22.6971,241.38615,30.89794,260.33691,108.52648,272.28542,3486.30192,960.98558,1969.57979,966.07897,204.7525,57.55024,348.96241,46.78755,689.50276,132.2573,428.36989,191.54601
2017,"42",8453317,4209649,4243668,343712,986344,624321,15536,6483404,177810,503766,302867,7983,3217223,165902,482578,321454,7553,3266181,83105.5,983.11113,35154.5,5145.04,29773.46,229.42,13379.5725,60.79,16946.225,23064.39,946.34,207663.25,207739.6075,415.86634,122.22017,701.5973,66.74774,1356.48136,672.96191,391.28476,261.37851,2456.58893,2457.49222,272.84426,48333,2851,45482,125,22591,4802,45,20577,12,731,192,19,1879,113,21860,4610,26,18698,19455,1894,17561,25,8202,2045,16,11172,4,378,118,9,1591,21,7824,1927,7,9581,571.76372,67.72536,1071.7615,36.36766,2290.37739,769.15561,289.64985,317.37957,6.74878,145.10705,63.39416,238.00576,58.40441,68.1125,4529.83766,1434.10877,344.23408,572.47287,230.14634,44.99187,413.81654,7.27353,831.55572,327.55586,102.98661,172.31689
2017,"44",731423,367443,363980,29930,50608,113293,3632,533960,15663,24824,55770,1839,269347,14267,25784,57523,1793,264613,2861,391.15532,1053,102,951,NA,NA,NA,NA,631,NA,583,NA,143.96594,27.75941,261.27809,NA,NA,NA,NA,NA,79.70764,NA,86.27019,1808,69,1739,43,823,700,22,1243,1,23,18,3,124,42,800,682,19,1119,583,44,539,23,687,554,28,1435,NA,38,31,1,257,23,649,523,27,1178,247.18938,18.77842,477.7735,143.66856,1626.2251,617.86695,605.72687,232.78897,6.38447,92.65227,32.27542,163.13214,46.03727,294.38565,3102.69935,1185.61271,1059.67652,422.88172,79.70764,11.97465,148.08506,76.84597,1357.49289,488.99756,770.92511,268.74672
2017,"45",3221399,1632761,1588638,65626,906370,182069,13884,2053450,34322,479153,81764,7034,1030488,31304,427217,100305,6850,1022962,31200,968.5233,11635,1602.37,10463.13,19.67,5952.81,24.59,5585.43,9176.64,199.58,204642.67,187998.01,361.17848,98.13867,658.62267,29.97288,656.77483,192.87743,177.11034,272.00224,6352.60239,5835.91197,284.86505,19906,1392,18514,23,12001,459,25,7266,0,427,23,5,926,23,11574,436,20,6340,6023,663,5360,7,3398,129,9,3182,NA,158,8,2,634,7,3240,121,7,2548,617.93028,85.25436,1165.4008,35.04708,1324.07295,252.10222,180.06338,353.84353,0,89.11559,28.12974,71.08331,89.86034,73.47304,2709.16185,434.67424,291.9708,619.76887,186.96846,40.60607,337.39593,10.6665,374.90208,70.85226,64.82282,154.95873
2017,"46",549711,265389,284322,11094,14021,20928,45760,457908,5756,5419,9026,23016,222178,5350,8602,11902,22749,235730,6513,1184.80438,2543,528.99,2058.115,13.34,172.22,1260.06,990.51,1974.88,118.67,82769.5,59146.01,462.60672,199.32627,723.86766,120.24518,1228.30041,403.47859,2753.62762,216.31201,15056.91172,10759.47361,359.25786,3970,540,3430,21,307,140,1301,2196,1,8,16,275,240,20,299,124,1026,1956,4037,802,3235,18,183,NA,1016,1214,5,5,NA,328,224,13,178,NA,688,990,722.19766,203.4749,1206.37868,189.29151,2189.57278,668.96024,2843.09441,479.57232,17.37318,147.62871,177.26568,1194.82099,108.0215,373.83178,3475.93583,1041.84171,4510.08836,829.76286,734.38589,302.19791,1137.79447,162.24986,1305.18508,NA,2220.27972,265.11876
2017,"47",4425635,2226956,2198679,96161,792258,228741,14145,3294330,50407,414323,104691,7001,1650534,45754,377935,124050,7144,1643796,51725,1168.75883,29783,5689.06865,23670.93135,112.75682,9476.04402,347.58361,18832.76176,15235.63,5253.9,410973.12,390339.58,672.96557,255.4639,1076.59787,117.25836,1196.08057,214.88662,2457.28961,571.67199,9286.19554,8819.96776,344.25862,28980,3011,25969,83,12071,576,36,16214,5,616,26,10,2354,78,11455,550,26,13860,11557,2066,9491,NA,4673,203,11,9669,NA,381,14,4,2333,NA,4292,189,7,7336,654.82129,135.20698,1181.1183,86.31358,1523.61983,251.81319,254.50689,492.17899,9.91926,148.67627,24.83499,142.83674,142.62051,170.4769,3030.94447,443.36961,363.94177,843.17032,261.13767,92.77238,431.66829,NA,589.83311,88.74666,77.766,293.50429
2017,"48",18696190,9246545,9449645,1035946,2399552,7300314,72258,7888228,529533,1223474,3570531,36083,3887721,509147,1176078,3729783,36226,4000507,220556,1179.6842,69582,10207.21667,58605.78333,635.03667,18471.68333,142.91333,25619.57333,47278.27333,4623.85,1126864.8,984446.98,372.17208,110.38952,620.19032,61.30017,769.79717,304.50987,197.78202,324.78236,6027.24298,5265.49516,252.87651,162523,13958,148565,557,53467,54373,129,53771,39,3415,3333,25,7130,518,50052,51040,104,46641,76878,10374,66504,249,21053,25455,63,27887,30,2422,3047,15,6407,219,18631,22408,48,21480,869.28406,150.95368,1572.17546,53.76728,2228.2076,744.80358,178.52695,681.66133,7.36498,279.12322,93.34746,69.2847,183.39793,101.73879,4255.84017,1368.44422,287.08662,1165.87723,411.19608,112.19326,703.77247,24.036,877.37211,348.68363,87.18758,353.5268
2017,"49",2015112,988421,1026691,84618,29035,282047,22032,1597380,43183,11715,135181,11181,787162,41435,17320,146866,10854,810218,12518.67,621.23941,7703.67,1350.12,6106.55,245.5,425.31,252.88,5157.73,4215.26,1711.4,111001.5,112707.47,382.29488,136.59362,594.77973,290.1274,1464.81832,613.92605,1147.78504,322.88685,5508.45313,5593.11195,209.18242,6219,493,5726,203,441,1262,310,4120,15,14,70,27,358,188,427,1192,283,3762,4047,593,3454,86,225,822,51,2649,13,14,119,4,413,73,211,703,47,2236,308.61808,49.87753,557.71405,239.90168,1518.85655,447.44316,1407.0443,257.92235,34.73589,119.50491,51.78243,241.48108,45.47984,453.7227,2465.35797,811.6242,2607.3337,464.31948,200.83251,59.99468,336.4206,101.63322,774.92681,291.44079,231.48148,165.83405
2017,"50",423083,210546,212537,9822,6884,8776,1889,395712,5355,2971,4267,937,197016,4467,3913,4509,952,198696,1546,365.41293,420,35,385,NA,NA,NA,NA,359,NA,1739,NA,99.2713,16.62345,181.14493,NA,NA,NA,NA,NA,411.03046,NA,84.85333,1126,105,1021,1,173,12,5,1355,1,5,1,2,131,0,168,11,3,1224,1739,302,1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.14163,49.87034,480.38694,10.18123,2513.07379,136.73655,264.69031,342.42075,18.67414,168.2935,23.43567,213.44717,66.49206,0,4293.38104,243.95653,315.12605,616.01643,411.03046,143.43659,676.11757,NA,NA,NA,NA,NA
2017,"51",5680032,2834570,2845462,432906,1156309,545073,17919,3527825,227260,593735,258441,8855,1746280,205646,562574,286632,9065,1781545,59099.72,1040.48217,29311.72,4665.15,24554.36,299.77,13580.89,115.14,14149.09,13247.54,3968.13,296090,290537.95,516.0485,164.58052,862.93052,69.24598,1174.50353,231.72676,642.55818,401.0712,5212.82274,5115.07594,233.23002,37158,3154,34004,147,19659,897,29,14291,12,937,24,5,1896,135,18722,873,24,12395,12163,1701,10462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654.18646,111.26908,1195.02562,33.95656,1700.15108,164.56511,161.83939,405.09379,5.2803,157.81451,9.28645,56.46527,108.57365,65.64679,3327.91775,304.57172,264.75455,695.74442,214.13612,60.0091,367.67316,NA,NA,NA,NA,NA
2017,"53",4961407,2427619,2533788,550275,241907,609796,76948,3482481,286636,108074,288869,38608,1705432,263639,133833,320927,38341,1777049,31870.67,642.37161,12256.67,1967.28,10409.05333,413.6,1973.7,517.16,8092.14,8243.73667,1121.05,254049.17,252118.13,247.0402,81.03743,410.80995,75.16242,815.89206,254.5671,672.09024,232.3671,5120.50654,5081.58532,166.15723,19656,1742,17914,774,3461,2552,934,11734,67,161,235,124,1134,707,3300,2317,810,10600,25520,2894,22626,NA,1259,NA,473,6030,NA,92,NA,91,772,NA,1167,NA,382,5258,396.17794,71.75755,707.00469,140.65694,1430.71511,418.50061,1213.80673,336.94369,23.37459,148.972,81.35175,321.17696,66.49342,268.16973,2465.75957,721.97104,2112.62095,596.49453,514.37022,119.21146,892.97131,NA,520.44794,NA,614.70084,173.15242
2017,"54",1169062,576176,592886,12241,48960,19628,2728,1085505,6403,21427,8738,1265,538346,5838,27533,10890,1466,547159,10613,907.82183,4691,1036,4147,13.53,707,11.79,4374,2657,1605,48928,45461.57,401.26187,179.80617,699.45993,110.53019,1444.03595,295.49623,432.18475,402.94609,4185.23568,3888.7219,227.27623,7092,818,6274,9,863,42,8,6115,0,42,1,1,771,9,821,41,7,5344,3596,621,2975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.6402,141.97051,1058.21355,73.5234,1762.6634,213.98003,293.25513,563.33227,0,196.01437,11.44427,79.05138,143.21644,154.16238,2981.87629,376.49219,477.48977,976.68137,307.59703,107.77957,501.7828,NA,NA,NA,NA,NA
2017,"55",3823716,1881623,1942093,126879,260551,251644,38465,3146177,64351,131762,119678,19187,1546645,62528,128789,131966,19278,1599532,36907.5,965.22597,13374.5,2034.23,11185.0925,226.31,4212.58,659.55,7622.01,6988.53,493.08,212947.33,203192.28,349.77755,108.11039,575.92981,178.36679,1616.79671,254.17654,1714.67568,242.26259,5569.11993,5314.00031,182.76802,23945,1620,22325,266,9852,1992,900,10922,16,351,41,125,1086,250,9501,1951,775,9836,6919,783,6136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.22329,86.09589,1149.533,209.64856,3781.2175,791.59447,2339.78942,347.15148,24.86364,266.3894,34.25859,651.48277,70.2165,399.82088,7377.18283,1478.41111,4020.12657,614.92987,180.94963,41.61301,315.94779,NA,NA,NA,NA,NA
2017,"56",372382,178873,193509,5012,5542,36436,8354,317038,2693,2155,16840,4119,153066,2319,3387,19596,4235,163972,4025.33333,1080.96883,1573.33333,312.42667,1253.57333,16.10667,74.09333,157.98333,967.57667,1020.48,48.14,31551.33333,26403.52,422.50521,174.66396,647.81139,321.36206,1336.94214,304.03081,1891.11005,305.19265,8472.84061,7090.43939,274.04117,2473,292,2181,14,124,311,144,1877,3,5,26,20,238,11,119,285,124,1639,1075,180,895,8,56,137,64,803,2,3,18,13,144,6,53,119,51,659,664.10299,163.24431,1127.07936,279.32961,2237.4594,853.55143,1723.72516,592.04259,111.39993,232.01856,154.3943,485.55475,155.48848,474.34239,3513.43372,1454.37844,2927.98111,999.5609,288.68205,100.63006,462.51079,159.61692,1010.46554,376.00176,766.10007,253.28194
2018,"01",3231340,1638987,1592353,57496,906203,135891,20957,2110793,30178,483260,61623,10680,1053246,27318,422943,74268,10277,1057547,41209,1275.29137,16429,2592.13588,13245.86412,32.9,6422.10833,21.82,8324.28667,11173.10833,2716.85,295159.5,266110.57,508.42684,158.15476,831.84219,57.22137,708.68319,364.94445,104.11796,394.36774,9134.27556,8235.30083,345.77322,26841,2402,24439,2,14080,0,1,12566,0,616,0,0,1781,2,13464,0,1,10785,14032,2216,11816,2,5399,NA,NA,7881,NA,382,NA,NA,1744,2,5017,NA,NA,6137,830.64611,146.55394,1534.77275,3.4785,1553.73575,0,4.77168,595.32128,0,127.46762,0,0,169.0963,7.32118,3183.40769,0,9.73047,1019.81283,434.24709,135.20547,742.04652,3.4785,595.78262,NA,NA,373.36679
2018,"02",497876,231938,265938,43449,21926,35475,77469,319557,22250,9046,16241,37644,146757,21199,12880,19234,39825,172800,4380,879.73712,2441,292,2149,NA,NA,NA,NA,1834,NA,1765,NA,490.28272,125.89571,808.08309,NA,NA,NA,NA,NA,354.50594,NA,368.36481,1939,87,1852,224,447,125,1679,1877,15,21,12,161,169,209,426,113,1518,1708,1765,270,1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.4544,37.51002,696.40292,515.54696,2038.67555,352.36082,2167.31854,587.37565,67.41573,232.14681,73.88708,427.691,115.15635,985.89556,3307.45342,587.5013,3811.67608,988.42593,354.50594,116.41042,562.16111,NA,NA,NA,NA,NA
2018,"04",4444103,2187807,2256296,193697,235134,1460805,189898,2364569,99576,110144,715972,96520,1165595,94121,124990,744833,93378,1198974,55112.5,1240.12652,13107.5,2092.7,10686.8,106.34,1900.57,989.41,6940.995,9811.71,245.5,201091.25,196986.2,294.94141,95.65286,473.64353,54.90018,808.29229,184.22753,521.02181,293.54166,4524.90075,4432.53003,220.78044,42005,4185,37820,210,6119,16274,2249,16379,31,340,1199,330,2171,179,5779,15075,1919,14208,13861,1919,11942,55,2205,5892,1082,6273,12,155,685,217,1191,43,2050,5207,865,5082,945.18511,191.28744,1676.19851,108.41675,2602.3459,1114.04328,1184.32,692.68438,31.132,308.68681,167.46465,341.89805,186.2568,190.18072,4623.56989,2023.94362,2055.08792,1185.01319,311.89646,87.7134,529.27453,28.39486,937.76315,403.33925,569.77957,265.29148
2018,"05",1916640,956321,960319,43542,316634,148495,17214,1390755,22016,165142,69476,8708,690979,21526,151492,79019,8506,699776,24713.56667,1289.42142,8780.56667,1532.11,7090.65667,28.95,2617.88,22.71,4510.84,5439.57,1806.94,264134.92767,144607.13,458.1229,160.20876,738.36472,66.48753,826.78424,191.11081,131.9275,324.34469,13781.14449,7544.8248,283.8076,17799,1403,16396,75,7277,569,53,9802,6,327,29,9,1032,69,6950,540,44,8770,9572,1309,8263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.6564,146.70806,1707.34933,172.24749,2298.23708,383.17788,307.88893,704.79703,27.25291,198.01141,41.74103,103.35324,149.35331,320.5426,4587.701,683.37995,517.28192,1253.25819,499.41564,136.87873,860.44325,NA,NA,NA,NA,NA
2018,"06",26512430,13024444,13487986,4336459,1700440,10491512,141328,9842691,2248295,829639,5121239,70899,4754372,2088164,870801,5370273,70429,5088319,201982,761.83888,75024,10043,65664,1910.32,15392.93,649.24,21379.85,47183.92,836,991353,986961.56,282.9767,77.10886,486.83325,44.05253,905.23218,316.73719,459.38526,217.2155,3739.20082,3722.63712,177.96905,128625,5778,122847,1804,36491,56731,1463,26921,89,1485,2063,106,1822,1715,35006,54668,1357,25099,35330,2631,32699,577,8333,16400,399,8877,29,567,1015,42,943,548,7766,15385,357,7934,485.1498,44.36274,910.78831,41.60076,2145.97398,540.73236,1035.18057,273.5126,3.95856,178.99351,40.28322,149.50846,38.32262,82.12956,4019.97701,1017.97432,1926.76312,493.26703,133.25825,20.20048,242.43056,13.30579,490.04963,156.31684,282.32197,90.18875
2018,"08",3841477,1862704,1978773,155081,182457,820289,30944,2652706,82038,81631,395249,15367,1288420,79937,100827,425040,15578,1364286,33289.29,866.57528,13176.29,2407.77,10959.48,89.56,1743.3,180.18,6234.7,7944.79,1143.62,225270.33,215007.49,343.00062,129.26208,553.85231,57.75047,955.458,321.24654,582.27766,235.0317,5864.15928,5597.00058,206.81602,20372,2025,18347,255,3517,6411,729,9339,22,200,644,92,1066,233,3317,5767,637,8273,10164,1589,8575,114,1479,3181,434,4843,15,135,543,75,804,99,1344,2638,359,4039,530.31685,108.71292,927.19074,164.4302,1927.57746,781.55382,2355.86867,352.0556,26.81684,245.00496,162.93526,598.68549,82.737,291.47954,3289.79341,1356.81348,4089.10001,606.39778,264.58573,85.30609,433.34935,73.50997,810.60195,387.79016,1402.53361,182.56829
2018,"09",2396616,1204820,1191796,128580,264904,406685,5293,1591154,66249,137154,203175,2538,795704,62331,127750,203510,2755,795450,13681,570.84656,4673,520,4153,NA,NA,NA,NA,3542,NA,4343,NA,194.98326,43.15997,348.46568,NA,NA,NA,NA,NA,181.21384,NA,147.79172,9008,482,8526,65,5770,3649,42,4153,9,280,189,2,520,56,5490,3460,40,3633,4343,345,3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.8633,40.00598,715.39089,50.55219,2178.14756,897.25463,793.50085,261.00553,13.58511,204.15008,93.02326,78.80221,65.35093,89.84294,4297.45597,1700.16215,1451.90563,456.72261,181.21384,28.63498,335.4601,NA,NA,NA,NA,NA
2018,"10",621543,315961,305582,29130,148554,59301,2257,382301,14560,78233,28406,1155,193607,14570,70321,30895,1102,188694,6067,976.11911,2082,232,1850,NA,NA,NA,NA,964,NA,2536,NA,334.9728,73.42678,605.40215,NA,NA,NA,NA,NA,408.01682,NA,155.09788,3985,189,3796,6,3618,293,2,2144,1,147,12,1,259,5,3471,281,1,1885,2536,434,2102,1,924,71,NA,821,NA,70,5,NA,198,1,854,66,NA,623,641.14631,59.81751,1242.21976,20.59732,2435.47801,494.08948,88.6132,560.81465,6.86813,187.90025,42.2446,86.58009,133.77615,34.31709,4935.93663,909.53229,90.7441,998.97188,408.01682,137.35872,687.86774,3.43289,621.99604,119.72817,NA,214.75225
