"year","fips","acs_median_rent_estimate","acs_median_rent_percent_household_income_estimate","acs_median_rent_moe","acs_median_rent_percent_household_income_moe"
2020,"48345",629,14.3,37,9.1
2020,"42043",966,26.6,16,0.8
2020,"27103",866,26.7,39,2.9
2020,"42099",758,23.7,31,1.5
2020,"51550",1300,32.3,29,1.7
2020,"19055",621,24.4,44,2.8
2020,"51165",938,24.1,30,1.3
2020,"12111",1214,33.3,35,1.5
2020,"38031",598,26.4,39,5.4
2020,"51121",1017,30.3,37,1.9
2020,"48181",909,28.1,32,1
2020,"25011",959,30.9,35,1.9
2020,"48085",1428,26.9,13,0.7
2020,"55131",925,25.6,25,2
2020,"49029",1230,20.7,207,2.3
2020,"26093",1067,27.5,32,1.5
2020,"53011",1328,29.7,14,0.6
2020,"36067",888,29.3,9,0.6
2020,"48453",1348,28.5,9,0.4
2020,"42045",1109,30.5,13,0.9
2020,"12127",1097,33.4,15,1.2
2020,"18183",767,24.9,52,3.5
2020,"48125",550,27.3,66,11.5
2020,"46007",618,21.5,61,10
2020,"37177",668,24.3,159,15.8
2020,"28125",578,27.6,91,11.5
2020,"13099",689,29.7,42,7.1
2020,"28097",575,22.6,56,8.1
2020,"41045",692,26.9,23,2.4
2020,"35007",634,25.2,75,6.7
2020,"48437",701,28,243,2.1
2020,"21135",491,29.1,44,3.6
2020,"05101",552,35.4,109,8.5
2020,"20163",585,20.2,60,2.4
2020,"16015",717,25.9,55,3
2020,"13247",1105,29.7,24,2.9
2020,"20075",705,24.9,215,3.7
2020,"48417",754,33.7,302,4.9
2020,"06039",1068,30.3,34,1.9
2020,"49039",785,26.6,44,3.2
2020,"27071",686,31.4,67,4
2020,"45059",780,29.8,39,3.3
2020,"48223",836,22.8,23,1.7
2020,"45085",809,28.5,38,1.5
2020,"31087",642,24.1,68,7.3
2020,"40101",678,29.7,14,1.6
2020,"31123",684,24.7,55,3.1
2020,"51091",669,19.2,97,33.4
2020,"54071",526,17.3,49,4.4
2020,"48423",955,27.6,20,1.2
2020,"53021",915,28.2,40,2.1
2020,"20027",608,29.2,98,3
2020,"39003",722,28.2,20,1.2
2020,"20101",503,22.4,114,8.4
2020,"29107",711,24,59,1.8
2020,"18155",624,25.2,43,2.6
2020,"40111",668,26.8,21,2.2
2020,"39145",634,29.3,32,1.7
2020,"48413",400,24.7,164,15.2
2020,"29171",613,25.7,98,5.7
2020,"35027",709,29.3,89,9.1
2020,"13105",674,26,115,3.7
2020,"30071",470,20.1,58,6.4
2020,"48069",729,23.8,74,3.3
2020,"13275",871,29.9,41,3.7
2020,"48023",481,26.5,107,8.8
2020,"48385",785,37.5,140,18.2
2020,"13055",573,30.1,54,2.7
2020,"01129",742,24.8,38,4.7
2020,"18107",702,26.4,57,1.8
2020,"06083",1697,32.8,25,0.7
2020,"19015",747,24,40,1.4
2020,"34001",1129,33.9,24,1.1
2020,"55105",860,27.5,18,1.1
2020,"45083",825,28.6,14,0.9
2020,"19143",672,22.2,76,1.9
2020,"19037",638,23.7,58,3.7
2020,"25009",1298,32.1,21,0.6
2020,"55079",889,29.4,5,0.5
2020,"42071",1050,28.5,17,0.8
2020,"56005",884,26.3,54,3.2
2020,"19061",802,26.6,28,1.8
2020,"20149",928,27.5,52,3.3
2020,"19119",714,19.7,31,2.3
2020,"56035",877,18.5,318,8.6
2020,"22047",748,25.3,77,7.2
2020,"22035",596,48.8,86,19.2
2020,"35019",394,28.4,58,1.7
2020,"01087",621,30.3,44,3.6
2020,"12121",713,24.5,36,5
2020,"22013",474,30.6,51,3.7
2020,"38027",639,30.1,244,7.6
2020,"18009",635,32,38,2.5
2020,"31163",609,17.3,72,3.3
2020,"20175",769,23,37,1.8
2020,"29139",660,20.9,51,3.6
2020,"47145",666,25.7,37,2.5
2020,"20205",663,29.1,55,7.6
2020,"21023",624,24.5,39,4.3
2020,"47109",615,27.1,32,2.4
2020,"28115",740,23.6,42,3.6
2020,"26023",746,25.5,44,1.6
2020,"45073",761,34,27,3.4
2020,"15001",1214,29.7,38,1.6
2020,"42009",684,27.9,25,2.1
2020,"19087",665,24.9,26,2
2020,"38061",778,15.6,105,4.3
2020,"51790",864,27.7,32,1.7
2020,"20055",831,21.7,26,3
2020,"31129",518,26,65,9
2020,"31125",654,18.6,67,2
2020,"39167",678,28,23,1.6
2020,"36089",715,28.6,26,1.3
2020,"18119",708,29.6,45,6.8
2020,"54107",715,30.2,29,2.2
2020,"30041",633,28,30,2.4
2020,"42059",699,25.1,41,2.3
2020,"04007",836,26.9,50,1.5
2020,"05089",652,27.7,52,3.4
2020,"47111",668,27.6,36,3.4
2020,"47171",629,28.4,59,3.2
2020,"31069",703,22.4,70,1.8
2020,"21161",654,24.2,52,2.1
2020,"29197",446,23.6,86,3.4
2020,"48133",653,25.2,113,2.9
2020,"35055",857,36.3,74,4
2020,"47013",621,24.1,40,2.4
2020,"21201",480,17.3,111,6.5
2020,"38037",527,19.9,92,7.6
2020,"08089",687,27.3,80,2.9
2020,"28061",646,30.7,111,5
2020,"37025",966,27,28,1.4
2020,"29043",842,26.5,30,1.5
2020,"33017",1132,27.5,26,1.1
2020,"26111",807,28.8,28,2.4
2020,"05143",819,26.8,17,1
2020,"15009",1543,30.6,54,1.8
2020,"18029",740,31.3,28,4
2020,"29151",566,25.6,34,1.7
2020,"21239",800,26.9,40,3.2
2020,"42047",620,25.8,48,3
2020,"54079",857,26.6,57,2.9
2020,"48309",886,32,18,1.4
2020,"48491",1368,27.9,18,0.8
2020,"39165",1076,24.3,31,1.2
2020,"26163",896,31.8,6,0.5
2020,"37179",1078,25.8,45,1.7
2020,"19163",812,28.5,19,1
2020,"39151",752,27.1,9,0.8
2020,"20121",955,27.7,123,2.5
2020,"01085",687,41.3,64,4.9
2020,"13273",636,33.9,22,7.4
2020,"51678",916,29.2,78,12.3
2020,"13271",524,31.1,29,8.2
2020,"22083",644,31.9,35,5.1
2020,"13205",664,24.8,32,4.6
2020,"54045",703,27.7,86,5.2
2020,"13191",798,32.1,114,9.4
2020,"28159",656,30.3,57,3.9
2020,"48097",934,25.9,40,2.6
2020,"32023",821,27.9,56,1.5
2020,"17199",725,27.5,36,2.5
2020,"51197",656,22.9,44,3.7
2020,"48037",776,27,22,2.4
2020,"31031",707,24.3,97,3.4
2020,"39111",627,32.3,86,8
2020,"28039",792,30.6,79,11.2
2020,"19145",663,25.7,42,2.8
2020,"31021",631,24.1,52,1.6
2020,"08081",841,31.8,89,4.7
2020,"21059",809,26.3,20,1.5
2020,"17177",671,28.2,26,2.8
2020,"49047",715,25,42,3.7
2020,"06025",847,32.1,30,1.5
2020,"46129",719,26.9,53,4.3
2020,"22075",1312,29.6,65,3.5
2020,"31097",692,24.2,53,1.9
2020,"38087",650,16.7,61,13.7
2020,"37143",821,38.3,94,6.8
2020,"21041",676,27.1,94,2.4
2020,"46105",594,24.6,58,5.4
2020,"28085",698,26.8,55,3.8
2020,"01093",530,27.7,43,2.5
2020,"22097",621,29.2,38,3.4
2020,"37185",634,30.3,36,6.3
2020,"13019",660,24,46,3.3
2020,"12081",1185,32.6,17,1.1
2020,"13089",1224,31.5,12,0.7
2020,"17049",654,21.8,53,2
2020,"17123",661,24.7,30,3.1
2020,"40087",784,32.2,42,4.2
2020,"17011",693,24.7,45,2.4
2020,"38013",682,15.8,50,3
2020,"42005",686,25.8,21,1.9
2020,"49011",1167,25.9,24,1.1
2020,"39055",839,25.3,45,2.3
2020,"09013",1194,30.2,42,1.9
2020,"25001",1362,32.8,40,1.4
2020,"51003",1349,28.7,39,2.4
2020,"26115",870,29.7,30,1.8
2020,"32007",961,22,74,1.7
2020,"42125",781,24.9,19,1
2020,"55141",726,24.4,17,1.4
2020,"12069",1111,32.5,25,1.2
2020,"12013",539,29.1,67,7.3
2020,"08055",633,31.7,34,9.6
2020,"13303",691,28.5,33,5.2
2020,"21175",581,24.9,52,10
2020,"13107",633,23.7,25,2.8
2020,"48163",807,29.6,67,10.3
2020,"45009",664,37.1,102,12.7
2020,"48079",710,24.1,85,21.8
2020,"45049",605,27.3,72,1.8
2020,"30037",827,12.5,108,1
2020,"40063",578,28.5,35,1.8
2020,"35013",765,33.3,30,1.6
2020,"38103",614,27.9,153,3.8
2020,"48485",822,29.1,23,1.3
2020,"37093",863,30.4,54,2.5
2020,"36033",706,29.2,36,2.8
2020,"08061",811,26.3,91,19.5
2020,"21199",706,30,34,2.9
2020,"30039",564,21,60,3.3
2020,"19073",693,23.1,106,2.2
2020,"17083",632,27.3,70,5.4
2020,"06023",1002,36.5,30,1.4
2020,"23015",817,27,45,1.8
2020,"06047",1054,29.3,19,0.8
2020,"26027",724,27.9,31,2.6
2020,"38095",556,24.2,37,6.9
2020,"42121",652,24.8,22,2.5
2020,"26043",653,29.9,38,4.4
2020,"39047",711,26.2,28,2.1
2020,"48287",897,29.7,75,10.3
2020,"21017",725,24.7,49,2.7
2020,"37121",620,25.6,59,3.1
2020,"26071",562,27.6,80,3.3
2020,"26013",556,23.1,41,1.8
2020,"05149",591,24.1,59,3.9
2020,"22111",559,25,54,3.8
2020,"05087",607,24.5,37,5.1
2020,"48241",749,34.4,67,3.8
2020,"26135",691,27.4,63,3.8
2020,"13181",712,33.6,64,11
2020,"48455",650,30.4,80,8.1
2020,"21055",630,23,37,5.2
2020,"02180",1232,24.4,76,1.6
2020,"48353",739,26.2,77,2.3
2020,"39113",809,28.1,11,0.6
2020,"49053",1099,29.2,37,1.4
2020,"51685",1709,33.6,70,5.1
2020,"08019",1004,29.1,113,3.6
2020,"19041",693,26.1,37,2.3
2020,"18019",868,28.3,18,1.5
2020,"20051",730,28.1,26,3.1
2020,"18061",784,26,70,2.5
2020,"27081",640,26.6,59,3.7
2020,"39171",693,25.5,23,1.8
2020,"30083",755,21.4,56,3.1
2020,"26075",800,28.8,20,1.5
2020,"20115",615,19.7,35,2.2
2020,"26155",742,28.1,27,1.8
2020,"17111",1200,29,28,1.1
2020,"41039",1037,32,16,0.8
2020,"27145",861,27.4,19,1.4
2020,"21193",703,27.2,45,7.9
2020,"05077",522,46.7,27,9.2
2020,"13243",570,30.1,42,5
2020,"21231",584,23.8,70,4.8
2020,"48137",627,18.9,11,2.3
2020,"13061",337,29.2,108,11.8
2020,"37083",705,33.2,25,1.5
2020,"46023",568,22.5,66,3.4
2020,"28113",744,30.1,35,3
2020,"37105",800,26.3,26,2.3
2020,"31089",661,20.9,87,4.5
2020,"31181",537,22.3,89,1.7
2020,"50019",804,30.8,43,2.8
2020,"28047",910,31.1,16,1.5
2020,"17181",639,25.6,41,4.4
2020,"21107",745,24.8,26,1.7
2020,"42083",691,28,25,1.6
2020,"13241",810,39.6,99,11.1
2020,"18091",763,28.4,19,1.6
2020,"42051",684,27.2,16,1.8
2020,"31151",709,28.8,70,5.1
2020,"02016",1476,19.1,102,2.1
2020,"48199",846,28,34,5.1
2020,"37169",682,27.6,27,4.5
2020,"27021",823,24.1,55,2.6
2020,"48211",940,21.9,87,6.8
2020,"16007",577,29,26,6.1
2020,"51036",840,36.8,116,11.9
2020,"29005",532,20.2,21,3.7
2020,"54023",544,24.6,49,4.1
2020,"47177",650,28,25,2.5
2020,"48401",813,25.2,55,3.3
2020,"22087",952,36.5,27,3.4
2020,"21143",602,28.8,68,3.7
2020,"13237",808,27.6,117,6.4
2020,"28109",804,26.7,54,2.4
2020,"08071",722,31.6,67,3
2020,"51670",920,28.3,41,4.1
2020,"48275",560,33.8,209,13.9
2020,"51065",1235,24.7,112,4.9
2020,"17155",682,27,28,3
2020,"50023",938,26.6,36,1.6
2020,"10001",1110,32,29,1.5
2020,"36021",944,27.3,30,1.8
2020,"33005",996,27.8,41,1.3
2020,"50011",1023,29.2,64,2.1
2020,"48171",993,30.7,78,3
2020,"05045",819,30.1,21,1.8
2020,"19105",659,26.6,43,3.6
2020,"34019",1443,28.4,39,1.6
2020,"26099",977,29.2,11,0.6
2020,"19153",938,26.8,12,0.7
2020,"55015",808,25.9,35,1.9
2020,"34005",1388,29.3,21,0.9
2020,"06071",1338,33.6,13,0.5
2020,"39061",831,27.9,10,0.5
2020,"24025",1294,27.5,37,1.2
2020,"04019",931,30.6,11,0.7
2020,"42011",951,28.9,19,0.9
2020,"24035",1553,29.6,74,3.9
2020,"27093",737,24.9,44,2.1
2020,"37097",913,26.4,33,1.2
2020,"31143",606,19.3,77,7.3
2020,"48107",620,26.1,48,3.2
2020,"05041",565,28.9,52,3.5
2020,"48169",703,27.1,84,7.4
2020,"48047",386,24.8,326,9.7
2020,"28021",533,19.5,72,13.1
2020,"12067",638,18.1,129,17.5
2020,"47029",676,26.8,27,3
2020,"37079",727,25.9,31,5.1
2020,"13087",681,25.6,20,2.5
2020,"47159",662,22.6,66,1.7
2020,"53069",785,33.1,67,4.8
2020,"37127",777,28.3,28,1.8
2020,"48317",760,22.8,412,4.3
2020,"17121",639,26.5,28,2.5
2020,"47099",659,29.1,23,3.1
2020,"31157",805,28.6,56,1.8
2020,"47015",642,25.2,62,3.2
2020,"06063",944,28.6,54,3.1
2020,"18149",684,27.9,55,2.2
2020,"54065",734,26.1,93,8
2020,"29109",692,25.3,28,3.2
2020,"05051",791,27.3,29,2.2
2020,"48089",727,25.1,83,4.4
2020,"40071",699,24.8,19,1.8
2020,"18093",678,25.4,35,2.8
2020,"36013",675,30.3,15,1.6
2020,"36051",793,32.1,25,2.4
2020,"47117",809,26.7,39,2.4
2020,"31169",611,17.4,52,1.6
2020,"17117",727,29.2,26,2.9
2020,"38009",685,20.7,168,5.4
2020,"51017",656,20.9,218,7.2
2020,"48053",939,29.6,93,3.3
2020,"50005",781,29.6,47,3.3
2020,"37085",916,27.4,25,1.3
2020,"21007",659,19.4,63,3.3
2020,"13185",813,30.2,26,1.5
2020,"56027",823,22.5,311,20.2
2020,"29227",NA,22.5,NA,8.9
2020,"08033",NA,9,NA,NA
2020,"18083",684,26.9,31,3.1
2020,"48067",665,28.7,51,3.9
2020,"48227",869,26.6,33,2.9
2020,"05091",742,29.9,20,3.1
2020,"45087",707,25.9,32,2.6
2020,"37041",773,26.7,122,4.5
2020,"01027",482,25.2,73,2.4
2020,"22045",811,31.6,40,1.9
2020,"47083",664,23.4,42,3.1
2020,"21219",666,23.9,57,3.7
2020,"54019",613,31.2,54,2.9
2020,"36069",898,29.4,27,1.8
2020,"46103",859,28.8,22,1.2
2020,"53057",1145,29,37,1.3
2020,"18109",822,25.1,29,1.9
2020,"37053",1101,28.7,134,5.8
2020,"31037",692,16.2,74,2.8
2020,"02122",1072,27.7,49,2.2
2020,"51683",1549,35.2,75,3.4
2020,"31011",606,18.1,41,2.5
2020,"13057",1304,30.2,50,2
2020,"51735",1383,20.9,282,5.3
2020,"25023",1324,30.7,33,1.3
2020,"36001",1057,27.9,16,0.7
2020,"55139",784,25.9,19,1.3
2020,"27025",912,27.8,40,2.8
2020,"27059",1039,28.6,69,2.3
2020,"55093",880,24.1,39,1.7
2020,"38015",880,24.8,27,1.5
2020,"27039",720,21.7,35,2.9
2020,"16013",1002,25.7,139,4
2020,"37187",621,33.1,49,17.5
2020,"31173",642,18.4,30,2.1
2020,"28055",350,22.5,188,6.4
2020,"01107",468,30.2,56,3.6
2020,"13269",670,39.8,25,10.1
2020,"05111",605,28.8,56,2.8
2020,"22061",733,35.6,25,2
2020,"06049",757,26,55,5.8
2020,"35037",588,25,48,6.1
2020,"36057",759,31.6,19,1.6
2020,"51163",843,27.5,44,3.1
2020,"30105",586,23,87,1.9
2020,"19175",610,24.6,59,2.4
2020,"26117",728,28.7,32,1.9
2020,"48261",NA,NA,NA,NA
2020,"38033",689,22.8,131,3.3
2020,"22057",820,30.4,25,3.5
2020,"51820",790,28.7,72,1.8
2020,"48421",793,21.2,110,2.3
2020,"17045",653,26.4,39,4.6
2020,"28145",694,22.4,64,3.1
2020,"40049",665,23.3,25,1.8
2020,"05033",700,29.4,28,2.2
2020,"17193",560,25.9,71,2.3
2020,"01127",640,26.1,35,2.3
2020,"26069",650,25.6,31,2.4
2020,"16087",700,34.7,63,6.3
2020,"48289",772,26.6,89,5.6
2020,"18067",743,25.9,21,2
2020,"19001",575,22,54,1.5
2020,"19009",606,24.8,50,3.9
2020,"53031",962,28.5,57,4
2020,"47161",674,26.1,49,3.1
2020,"21141",622,25,33,3.3
2020,"31183",485,25,62,10.9
2020,"12023",821,27.8,31,2
2020,"20001",678,28.2,41,2.7
2020,"21099",559,27.7,47,4.7
2020,"29119",674,25.2,33,1.6
2020,"13229",704,29.6,56,6.9
2020,"20049",483,19.3,42,5.2
2020,"13025",627,28.8,44,3.8
2020,"45029",675,28.3,44,2.4
2020,"04021",1078,28.8,25,1.3
2020,"54037",1063,28.5,94,3
2020,"19109",710,28.1,53,2.8
2020,"39143",716,26.4,21,1.6
2020,"38091",571,15.6,38,3.9
2020,"30063",908,29.3,27,1
2020,"47021",1008,23.1,51,2.1
2020,"48493",931,28.4,62,5.8
2020,"20061",954,26.1,42,1.9
2020,"18099",760,28.3,27,1.9
2020,"31029",688,22.2,46,5.4
2020,"38017",830,25.1,13,1.2
2020,"38105",1005,21.6,66,1.9
2020,"33013",1066,28.1,27,1
2020,"12115",1342,32.3,24,1.1
2020,"36005",1247,34.8,10,0.4
2020,"29099",871,25.7,19,1.2
2020,"47157",957,31.8,10,0.7
2020,"54005",657,40.8,64,7.2
2020,"13263",665,23.6,190,2.2
2020,"12123",679,32.1,110,4.7
2020,"28153",549,24.7,73,11.4
2020,"01119",677,40,61,5.4
2020,"13141",689,35.2,172,4.1
2020,"22117",648,31.7,54,3.3
2020,"22037",712,23.6,138,5.8
2020,"48249",779,26,72,7
2020,"35011",616,33.8,223,4.8
2020,"18065",697,25.6,29,2.4
2020,"20107",661,25.2,68,3.8
2020,"27007",827,32.2,34,3.1
2020,"55067",642,26.4,50,2.1
2020,"21229",633,19.5,75,2.4
2020,"21145",744,27.8,20,1.8
2020,"53049",805,30.8,61,3.9
2020,"01055",676,28.2,20,1.5
2020,"53001",824,21.4,78,3.1
2020,"21221",567,25.1,46,3.2
2020,"13035",907,29.4,67,4
2020,"12015",1042,35,37,2.1
2020,"42115",761,27.8,21,2.6
2020,"55125",685,25,40,2.2
2020,"18031",777,22.3,35,1.5
2020,"19025",591,26.7,27,3.3
2020,"16039",869,27.8,37,2.4
2020,"42021",635,27.5,15,1.1
2020,"51700",1075,30.2,16,0.9
2020,"20017",576,23.3,79,3.8
2020,"42033",688,29.1,25,1.9
2020,"17047",609,25.7,57,8.7
2020,"20009",676,26.1,57,3.2
2020,"38063",506,20,43,3.4
2020,"30081",790,29.9,45,1.9
2020,"39013",665,26.2,17,1.6
2020,"50003",854,30.9,35,2.4
2020,"37003",691,19.7,26,5.7
2020,"47051",706,29.2,27,3.4
2020,"30099",814,29.4,45,4.2
2020,"04003",803,27,32,1.3
2020,"16049",711,23.7,56,3.3
2020,"47057",628,27.3,70,3.7
2020,"31161",736,23.4,73,2.1
2020,"26035",660,34,33,2.3
2020,"46009",582,20.9,97,3.6
2020,"08115",600,33.1,62,8.1
2020,"48123",813,32.2,81,5.8
2020,"13183",776,35.9,34,3.2
2020,"13143",706,27.8,37,3.4
2020,"40005",573,29.7,34,3.5
2020,"22053",635,33.2,50,2.6
2020,"39131",726,27,53,4.6
2020,"36071",1294,32.7,24,1.2
2020,"48039",1161,27.4,29,1
2020,"44005",1348,28.7,50,1.2
2020,"46119",NA,18.8,NA,7.2
2020,"51109",905,30.3,109,4.2
2020,"37067",836,28.8,13,0.6
2020,"17085",699,26.6,38,1.8
2020,"17041",734,26.2,36,5.6
2020,"17161",753,27.1,17,1.4
2020,"12099",1452,35.6,13,0.8
2020,"24031",1784,30.2,11,0.6
2020,"39049",1002,27.1,10,0.4
2020,"49043",1477,25.1,94,2.2
2020,"06097",1743,32.3,26,0.8
2020,"42129",732,26.6,16,0.9
2020,"30031",1131,28.9,39,1.7
2020,"21045",524,27.6,26,2
2020,"46017",465,22.3,64,5
2020,"46102",495,23.3,33,2.5
2020,"13265",693,32.1,294,5.7
2020,"12047",676,29.3,45,4.6
2020,"22107",582,26.9,84,4.3
2020,"21129",504,34.5,163,9.9
2020,"28083",593,31.5,34,3.3
2020,"46137",591,28.3,51,4.6
2020,"21051",535,29.8,24,3.7
2020,"29155",636,35.7,34,4
2020,"51111",692,30.3,95,9.4
2020,"51590",688,28.2,37,1.4
2020,"36123",712,27.2,58,5.7
2020,"48061",746,30.8,14,1.2
2020,"46043",603,29,198,14.6
2020,"36023",787,28.4,25,2
2020,"46037",539,23.7,51,3.1
2020,"40041",720,26.8,41,2.7
2020,"20181",803,21.5,65,5.1
2020,"38011",732,21.4,137,7.6
2020,"26145",783,31.6,19,1.1
2020,"25003",894,29.9,26,1.3
2020,"31101",668,27.9,46,3.5
2020,"01103",684,27.7,21,1.4
2020,"48205",955,23.3,63,1.7
2020,"45003",840,29.3,27,2.1
2020,"20209",884,29.7,19,1.1
2020,"51630",1287,30.1,41,2.2
2020,"22073",775,33.9,20,1
2020,"13123",785,27.4,69,2
2020,"37039",713,27.2,88,6.8
2020,"21039",651,29.9,27,5.1
2020,"21085",583,30.4,41,5
2020,"28141",546,27.4,68,5.8
2020,"21027",618,25.9,23,3.2
2020,"29057",604,24.7,146,3.2
2020,"13171",764,28.5,84,3.9
2020,"13293",652,31.9,41,5
2020,"48465",766,25.5,35,2.4
2020,"40061",617,36.2,27,5.1
2020,"22039",573,29.3,35,2
2020,"06077",1286,31.9,19,0.6
2020,"02220",1159,29.9,71,2.9
2020,"55085",789,26.8,41,2.1
2020,"39129",822,26.8,25,2.1
2020,"27117",589,21.9,113,2.3
2020,"27129",652,29.7,64,3.6
2020,"27047",723,28.1,30,2.1
2020,"55013",761,25.6,41,2
2020,"20109",701,28.3,93,6
2020,"01083",723,24,42,1.9
2020,"30025",766,19.3,92,3.4
2020,"48497",1030,25.6,48,2.1
2020,"55089",951,25.6,27,1.9
2020,"39035",830,28.9,6,0.4
2020,"53061",1515,30,22,0.6
2020,"42017",1252,29.5,21,0.7
2020,"36081",1629,31.6,7,0.4
2020,"06041",2170,30.3,47,1
2020,"26037",846,26.5,34,2.2
2020,"27049",825,27.6,48,1.9
2020,"53035",1349,29.4,22,0.8
2020,"12031",1096,30.1,10,0.5
2020,"39051",758,24.4,25,2.8
2020,"56023",710,20.3,95,4.2
2020,"01091",565,31.4,81,5.5
2020,"22081",521,29.3,223,12.3
2020,"48207",686,22.3,168,2.4
2020,"13259",803,28.8,280,2.3
2020,"21057",467,23.2,27,4.7
2020,"20091",1147,25.9,12,0.6
2020,"48243",1081,51,557,NA
2020,"22007",721,36.1,105,6.4
2020,"46085",533,19.9,43,3.5
2020,"12037",806,32,112,5
2020,"39041",1118,23.6,30,1.2
2020,"31127",580,23.4,87,3.5
2020,"17187",608,23.2,34,2.7
2020,"16075",740,23.5,62,2.3
2020,"24023",629,24.6,42,2.9
2020,"46063",416,9,209,NA
2020,"16063",660,24.1,104,3.1
2020,"18041",701,29,27,5.2
2020,"17191",577,23.9,65,3.8
2020,"26011",550,25.9,46,2.4
2020,"20199",482,16.2,275,2.8
2020,"38073",755,19.9,60,4.8
2020,"37133",1029,29.1,30,1.5
2020,"50017",977,31.1,38,3
2020,"41027",1138,26.3,86,2.6
2020,"31013",688,21.6,51,5.2
2020,"49015",620,22.7,49,4.4
2020,"06107",974,31.3,19,1.4
2020,"18021",717,24.1,92,2.9
2020,"48015",822,28.9,89,7.7
2020,"23017",718,32.3,25,1.7
2020,"51045",611,18.2,51,6.3
2020,"40153",792,23.5,31,1.8
2020,"30103",917,27.5,333,25.7
2020,"46111",499,23.1,165,3.5
2020,"16009",699,25.5,65,3.5
2020,"24001",719,30.5,20,2.3
2020,"22105",828,32.3,29,3.2
2020,"40149",691,23.4,53,3.2
2020,"29187",667,27,28,2
2020,"54041",642,26.1,67,3.9
2020,"48237",666,26.1,133,4.6
2020,"21069",588,24.7,33,3.7
2020,"05001",645,27.2,43,3
2020,"30053",729,28.3,58,3.8
2020,"48371",806,21.9,128,5.1
2020,"55065",722,23.7,35,1.9
2020,"06087",1843,33.3,36,1.4
2020,"22103",1143,32.9,32,2.1
2020,"39043",773,26.6,27,1.7
2020,"13139",987,29,19,1.8
2020,"29113",842,24.3,57,2.5
2020,"26121",780,29,17,1.3
2020,"50013",1024,30.7,103,8.5
2020,"39117",773,24.8,103,2.2
2020,"27165",634,27.1,33,3.1
2020,"31109",873,27,11,0.7
2020,"51199",1503,29.1,69,1.8
2020,"26081",928,29,12,0.6
2020,"19075",698,22,42,1.7
2020,"08041",1234,31.3,14,0.7
2020,"51179",1559,29,50,1.6
2020,"27085",724,24,41,1.9
2020,"37081",892,29.5,12,0.6
2020,"34017",1450,27.9,14,0.4
2020,"51107",1913,27.3,30,1.1
2020,"13253",737,29.8,62,4.6
2020,"06085",2386,27.9,15,0.3
2020,"22003",664,22.3,59,5
2020,"28091",548,31.6,77,5.7
2020,"48471",893,38.1,28,4.6
2020,"41057",951,28.7,95,2.2
2020,"20185",616,18.8,49,3
2020,"51770",804,29.1,20,1.1
2020,"41061",846,26.5,27,2.5
2020,"48295",761,17.6,50,1.6
2020,"30027",720,25.3,64,18.2
2020,"42063",698,31.7,23,2.9
2020,"29195",637,28.3,29,3.5
2020,"54081",722,29.6,37,3.2
2020,"17135",628,28.4,70,6.7
2020,"51133",1014,30.3,292,15.1
2020,"36105",886,28.6,35,1.7
2020,"18049",691,26.9,35,4.3
2020,"13231",910,28,134,3.4
2020,"06101",1095,29.7,30,1.5
2020,"42131",789,24.9,31,2.1
2020,"19135",598,30.7,121,5.9
2020,"01009",666,28.4,33,3.5
2020,"20053",619,22.4,31,3.5
2020,"53025",813,25.1,53,1.9
2020,"01049",630,27.7,26,2
2020,"37099",747,28.7,50,3.8
2020,"40119",811,37.3,28,3
2020,"21187",631,22.9,85,6.2
2020,"20019",628,26.4,18,3.9
2020,"29217",654,28.1,54,4.1
2020,"48399",762,24,52,3.7
2020,"35035",811,28.8,52,2
2020,"48293",678,28,45,3.5
2020,"54103",705,27.4,60,3
2020,"12093",833,31.9,51,3.1
2020,"16019",814,26.9,41,1.6
2020,"27147",802,31.3,35,2.8
2020,"26087",797,31.6,29,2
2020,"20087",759,21.5,39,2
2020,"27111",676,26.7,41,2.5
2020,"19169",921,33.5,22,2
2020,"29071",762,25.5,25,1.6
2020,"56011",688,18.8,114,3.9
2020,"39023",757,27,14,1
2020,"13117",1432,27.9,45,1.8
2020,"48029",1048,30.1,9,0.5
2020,"08123",1143,30.6,31,1.3
2020,"36029",852,29.6,7,0.6
2020,"55117",744,23.6,18,1.2
2020,"08097",1598,28.6,116,3.6
2020,"51099",1241,31,87,3.9
2020,"23031",1022,28.4,28,0.8
2020,"47093",933,28.6,13,0.7
2020,"39057",914,26.2,18,1.1
2020,"21237",390,35.8,52,6.4
2020,"22041",627,40.1,44,7.8
2020,"28029",664,28.8,54,4.5
2020,"05079",550,19.6,87,9.8
2020,"45075",699,31.9,28,2.2
2020,"12043",713,27.5,84,5.5
2020,"37153",662,29.9,36,3.5
2020,"51830",1153,32.2,37,3.5
2020,"31103",786,17.5,75,4.3
2020,"51720",451,31.3,194,11.4
2020,"48335",650,22.5,72,0.8
2020,"13137",778,26.1,48,3.9
2020,"47141",735,29.5,25,2
2020,"05145",692,28.5,20,2.6
2020,"22079",825,32.9,31,1.8
2020,"17033",650,25.1,33,6.5
2020,"20013",647,27.9,49,3.2
2020,"20003",686,22.4,75,3.8
2020,"20165",611,30.3,63,8
2020,"31061",529,18.6,83,3.2
2020,"48239",830,26.4,48,6.9
2020,"53003",819,28.5,42,2.1
2020,"48477",922,30.5,46,4.7
2020,"40099",749,21.5,69,2.3
2020,"29161",727,29.8,40,2
2020,"26137",767,30.4,53,4.5
